"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
221759,"The University of Tennessee-Knoxville",0,0,21843304,3120400,150030497,14530655,25770210,13768072,3220244,8041157,4367250,5201736,7220868,271735,807284,16877236,13759807,0,1611841,72811,2306733,7239154,0,-6485382,0,293575612,146078154,10945446,293723825,12588,"The University of Tennessee-Knoxville",0,0,24636613,4029526,142976173,15322641,26335531,873806,3823143,7856840,4279361,6243103,6885311,310993,661182,16934050,12606558,0,1924817,55016,3003393,7194289,0,789730,0,286742076,150925161,11030196,299140908,12592,"The University of Tennessee-Knoxville",0,0,25808413,3807550,140824626,15317708,27434014,0,2962606,6378029,3565272,6391389,5039907,299458,554299,16887238,13493315,0,2069682,93557,2746506,5620747,1573012,NA,781924,281649252,153205452,11003082,286342541,13892,"The University of Tennessee-Knoxville",0,0,24646787,265775,132163159,15791445,26659422,5392353,476191,5471090,3367460,3399944,3986877,57453,101703,10797923,10819957,0,3960136,42283,3888234,13038126,0,757598,0,265083916,174150193,14468874,278666249,12465,"The University of Tennessee-Knoxville",0,0,29275136,4154800,157108637,18412355,32582973,0,4332770,9110081,4610845,6297903,4469371,1015683,456104,10469411,14842858,0,1888930,53508,4851694,8605516,1147431,NA,531268,314217274,187886541,24426353,281918203,15781
225511,"University of Houston",0,0,10734294,931650,57106913,7888368,8957220,0,698178,3457495,1206747,2098525,1101649,0,0,7637984,3539106,0,1195774,31024,1680301,5226276,641572,-1964496,80750,112249330,117021895,81928269,188625426,27751,"University of Houston",0,0,16430923,1519810,73678308,7979207,10839124,0,918195,4057378,1746542,3194089,768183,0,0,5328608,11412754,4436765,1111132,27193,1690853,1675736,418933,1371647,122883,148728263,128975441,130405900,206303658,27511,"University of Houston",0,0,17352439,892884,66370147,8046609,10612003,0,463853,3093601,1959871,2069791,440336,0,0,5273172,12074578,0,1348413,36626,1932312,773659,0,1012834,0,133753128,149328752,68134881,195840522,28011,"University of Houston",0,0,15165728,632554,67196088,9015573,11822150,0,201252,2810577,1597781,1207102,396246,81514,0,6255105,10958378,0,4065926,27884,2208029,414825,279638,NA,55826,134392176,163095484,51598292,208371496,31362,"University of Houston",0,0,16607177,1568160,73806404,9105633,12585897,0,776232,4596698,2042607,1623959,786598,170682,0,6351071,11962270,0,1246449,28802,2839735,492180,739248,4281682,283006,151894490,163893323,105217390,217815043,33806
227216,"University of North Texas",0,0,6966062,909918,38635792,5928828,6440367,631677,378188,2579322,1574244,1958081,850808,422578,0,4497601,3177292,0,671095,397672,188053,175446,687690,-633416,200870,76638168,102261865,15289104,27257905,26560,"University of North Texas",0,0,7333351,753559,39908256,6261456,6814869,363315,497040,2839459,1197983,2041030,886402,8834,1e+05,4504583,3587349,0,870792,379194,418593,194255,612820,850326,243372,80666838,109513975,13793342,83142008,26849,"University of North Texas",0,0,7679777,737878,39895956,6381227,6964940,0,370308,2401109,1237461,1777144,667212,0,1e+05,5663771,4199704,0,802761,394219,321832,196613,0,167505,0,79959417,120472711,16839965,88204388,27088,"University of North Texas",0,0,8068788,476550,43975838,6435293,6951167,0,125557,1959175,1154953,1230171,424451,0,1e+05,8878768,5171066,1450878,415847,350666,366034,109599,182465,2723279,124410,90674955,128260331,16879648,86433203,27851,"University of North Texas",0,0,8650303,567400,44222540,6526461,7741345,50454,576793,2898580,1205736,2004952,772751,0,107905,6902621,3435365,179737,910697,382773,480357,278093,290235,254784,259982,88699864,129705005,20034375,96963667,28816
228459,"Texas State University",0,0,4666402,265265,34470226,5282035,4450272,101916,531321,2583586,475419,1093784,975733,0,153653,3803890,6915386,419880,283464,118334,680664,1669222,0,2797532,0,71737984,103866795,9425005,71225771,20734,"Texas State University",0,0,5576491,609295,37102038,5803218,4642432,1040970,483022,2812907,1041711,1102396,973291,0,126645,4441025,5934128,423560,270967,117674,722545,979761,0,732303,0,74936379,109999344,8991008,64744597,20677,"Texas State University",0,0,5476697,548218,35108934,5640364,4713453,129163,396122,2019145,907160,1077839,595002,0,130106,5680427,5173941,419720,585236,125580,542242,948519,0,1288872,0,71506740,115477827,10862834,68421394,24398,"Texas State University",0,0,5605761,20343,34363246,6550905,4913577,0,193369,2386115,813862,1061301,380681,0,103698,5631605,4185413,411560,796550,105670,633607,569229,0,508195,0,69234687,119664877,8954133,71549808,25026,"Texas State University",0,0,5805293,332150,37853450,6759349,5225319,31135,681272,2819584,798059,1262869,880154,0,142850,5628970,5109308,452160,415793,97381,874701,537103,0,NA,0,75706900,132335265,15394741,108657936,26693
228723,"Texas A & M University-College Station",0,0,32752266,3976183,165782418,11133891,21104092,8031684,3036727,9913279,3247123,4219713,289232,3973166,106478,24836875,15431262,0,851544,184797,2886049,18106588,1186588,46617008,514881,378181844,160016795,154506058,762679906,27071,"Texas A & M University-College Station",0,0,32461463,4437530,169012456,11349466,21852689,1431583,3169123,9850568,3532955,4445080,315503,4459781,83210,25720649,15906320,0,956431,321576,3794751,22632823,1940955,43735546,350000,381760458,176708536,170531864,800770999,27461,"Texas A & M University-College Station",0,0,32569762,3524469,159136624,11366743,23414950,2004318,2565646,7586022,3301956,4198135,229744,941416,158757,23454394,19197335,0,1077065,144723,3155556,18302736,1612897,7599496,330000,325872744,179395686,129426061,978864830,30115,"Texas A & M University-College Station",0,0,31470601,705260,141824256,12403372,24195763,1462482,1008816,7107357,3002198,3023669,223936,1647626,5847,21483682,14455965,0,1159128,222475,2546484,14390705,1308890,20046072,0,303694584,203105786,123602640,952518954,30280,"Texas A & M University-College Station",0,0,35964762,4318979,177671900,13632940,28231074,3e+05,5016633,11858231,3581242,6549204,495518,2488448,173728,21260637,15238954,0,1618038,212585,3472402,22670209,452466,15467719,135850,370811519,206344203,178584475,952927694,31226
228778,"The University of Texas at Austin",0,0,26052112,2157000,206554432,12655927,42055348,7846472,3199072,8877600,3332058,11177668,10718887,2806831,840865,24519458,36339130,0,1680414,446387,2747988,8218228,723587,12848147,159400,425957011,169909244,160556387,597489623,18565,"The University of Texas at Austin",0,0,31692476,2384995,204234897,13085131,37549464,2830588,2833372,8847243,3292619,10287676,9270438,2272397,927837,25999133,38419023,0,2251372,475694,2956293,6371684,1687662,19644884,799800,428114678,182861094,173651719,635211650,19138,"The University of Texas at Austin",0,0,34158161,3477245,173648028,11835907,36646957,1214132,1712188,7457762,3004577,9378864,6550701,248610,809102,20765071,24062965,0,1646461,397639,2503867,6479719,989717,27124785,308383,374420841,191117831,311415642,668799542,18274,"The University of Texas at Austin",0,0,43105708,1830000,160532668,12487589,31853401,6377823,1266974,7549941,2886384,8437641,3842128,88656,202239,9813291,17122323,0,5306635,344966,3341181,4624827,50961,NA,0,321065336,192479493,214378244,681788702,16963,"The University of Texas at Austin",0,0,40679020,3696259,225153011,13697568,36658504,8264903,4509875,12363867,3361609,13502595,7183560,1598988,1424573,26867696,35606925,0,2216691,507816,3938712,9073850,0,14137637,0,464443659,216053260,242816245,738864549,17465
228796,"The University of Texas at El Paso",113093,45447,5818902,651787,33439133,7822109,4083379,1291472,658861,2998163,804121,1108283,964750,49687,313130,1486368,1171156,1652124,898790,362729,569053,575729,0,-583830,0,66294436,50704220,6007017,80015356,17807,"The University of Texas at El Paso",143956,40036,5944786,725904,32980563,7683818,4353960,7687,634476,2921633,955769,1218133,1084144,61923,326875,1460511,1255776,1735396,901951,358776,697722,467331,0,501091,0,66462217,55271705,5085692,99606628,16280,"The University of Texas at El Paso",98156,33619,5997644,941850,32059940,7394051,5285159,21165,354829,2620129,860921,1275981,746087,0,242633,1520569,872596,1677502,875098,383350,402028,456573,0,112288,0,64232168,58427113,5647890,107243446,16627,"The University of Texas at El Paso",57789,30169,5910055,310462,27416563,6870670,3984358,157350,158697,2351568,751987,837034,570202,53768,0,784883,1104826,1408360,966852,324184,487535,295814,0,3007294,0,57840420,55242741,9703996,104823012,18384,"The University of Texas at El Paso",59803,28669,6482174,607416,34370528,7747039,4487048,0,599119,2771480,812630,1420992,776821,69529,0,1832295,1773070,1713556,844859,372931,688601,677974,409837,NA,194685,68741056,57253448,10639387,120646174,20409
229027,"The University of Texas at San Antonio",0,0,6227774,412400,31308818,6029598,4712379,416365,655670,3056580,949232,1242885,360909,150031,107034,914392,2869804,611370,553268,81593,647472,1310062,0,-940625,0,61677011,91975489,6676378,66910414,15820,"The University of Texas at San Antonio",0,0,6411911,243201,32278508,6015808,4672756,0,824897,3268853,1232940,1808593,730985,141131,108363,1220521,2017923,889330,851617,430164,343056,1066459,0,1379231,0,65936247,97607117,7032169,79399933,17360,"The University of Texas at San Antonio",0,0,6475365,544229,29952605,5485945,4953534,824124,354972,2626583,1040370,1299041,669453,29463,90964,429298,1547734,709694,676888,448191,291609,1455148,0,2380667,0,62285877,101242363,5814101,120678676,16558,"The University of Texas at San Antonio",0,0,6370514,507278,29521154,6655576,4784151,934628,143858,1931319,832650,1416545,330144,18340,41644,219135,1622044,478913,1369683,407907,156792,923238,253580,840660,123215,59882968,112875355,78967784,131990673,17313,"The University of Texas at San Antonio",0,356342,7922862,703776,39156362,7313016,5861914,309395,605750,3122854,1117388,1996306,726294,96064,93129,1256168,3002957,561430,1001227,453759,437278,1574502,456408,NA,187543,78312724,123963612,30903245,150630912,16083
229115,"Texas Tech University",0,0,17165340,2081315,88948721,7401068,18408838,0,1833803,7101082,2224531,3915967,2262990,0,135661,11519148,7890588,0,1208436,137059,918101,3730913,731260,311062,282621,178208504,74138579,28836397,189587001,26448,"Texas Tech University",0,0,19324773,1816401,95132604,7279241,19736962,1191761,2521866,9235420,2319035,4705878,2475123,0,161765,11430625,5529239,0,1377665,136463,885654,5004733,0,1492743,0,191757951,90224874,39422068,197405657,26257,"Texas Tech University",0,0,20630644,1772917,88327973,6939373,20018550,2423217,1645448,6258996,2066417,4039449,1961616,0,110538,9247570,5249777,0,1742559,132633,995383,3092886,0,2090575,0,178746521,111490717,47761316,198766869,25922,"Texas Tech University",0,0,18409289,1085414,83873438,7946899,17892330,2833564,1349849,5153480,1915445,3453316,1689282,0,0,8353379,6870283,0,2934904,105106,846894,3034004,0,4985970,0,172732846,121055562,43235650,205204886,27401,"Texas Tech University",0,0,21453273,3037217,104778443,7725299,21514654,2489432,2831437,8516948,1819474,4649048,2192097,0,141273,6445902,11836809,0,1903332,136697,1656618,4205102,1771167,5376252,452664,214933138,124867556,49292141,224153180,28136
230728,"Utah State University",643515,0,6879576,607511,39075114,6156344,4672329,357641,592703,3007743,1249773,937272,614542,0,20500,5787651,867770,1955064,410719,519729,675595,2240879,684798,-362717,193460,77787511,85743959,19165660,179473736,17938,"Utah State University",592917,0,7983447,878050,40798434,6394037,4443750,266941,556707,3019188,1226956,843871,589700,0,16683,6247087,789239,2256525,517982,526220,675992,2191378,588276,759626,193488,82356494,91968747,24964629,231394223,19787,"Utah State University",681250,0,8225427,699026,40198092,6407250,4634429,377977,474257,3113934,1554563,847951,484087,0,16000,4579481,878685,2495262,854184,548539,611941,1797527,695491,NA,220831,80396184,88224115,21530594,244837854,20241,"Utah State University",468750,0,8761227,48608,36047203,6792199,4848674,593215,114898,1835047,1182287,507399,249853,0,0,4176346,633137,2075056,788568,434624,501105,2036210,0,794212,0,72888618,91341266,29020225,255388123,24296,"Utah State University",615887,0,9690045,721411,42824185,7003890,5345646,0,769137,3551060,1522516,1164437,443889,0,16000,3598892,776501,1863938,780897,573022,754459,2542525,826588,333653,263445,85982023,94281507,42842791,267940100,23203
230764,"University of Utah",0,0,18691407,1549419,87578834,10894082,13181124,932486,1964161,6246860,3670190,2507890,2265404,357477,416421,6769976,1204213,1782799,1092534,140254,1276811,10969074,1187574,3807759,478678,178965427,86024000,158773000,358807000,27848,"University of Utah",0,0,19632274,1667039,96000514,12344714,15926209,1272824,1981083,6494177,4254398,2668694,2181855,373109,457855,6838119,1485900,1949839,1262213,159036,1331073,11247651,1494797,3526181,977655,195527209,98592000,155353000,384922000,29377,"University of Utah",0,0,22255766,1367578,95185806,12075084,17898523,482850,1433471,5581478,4374152,2734958,2155807,220633,455921,6229380,1428318,2023065,989821,214799,1117691,9475461,1758853,2031398,912197,192403010,108272000,165736000,396984000,34563,"University of Utah",0,0,19762762,222009,82056884,12246298,17079755,1714565,302545,3606631,3355712,1264275,289541,18493,177234,8259768,1183124,1818533,2129204,119934,656285,7825190,25026,NA,0,164113768,102130000,56315000,392505000,31721,"University of Utah",8e+05,0,21880251,1305727,111880434,12813550,17607591,3886948,1987511,6287988,4761522,2687219,1917772,167903,436246,11735632,1440298,2041822,1269083,150566,1410239,13179389,2548037,3838832,1565140,227599700,121685000,176426000,471955000,29541
232982,"Old Dominion University",0,0,7347516,652481,45189213,9678274,6540028,0,805815,3453672,1967260,1416890,795040,3106,93782,4361257,4891067,0,385028,406924,21255,2369818,0,-918180,0,89460246,36246911,13727577,14285831,25042,"Old Dominion University",0,0,7698981,701910,49376061,10122290,6646197,0,883882,3923107,2115612,1492673,699341,1084,108722,5379418,6402915,0,443674,427577,26708,2301970,0,NA,0,98752122,38646449,15505142,16347853,26742,"Old Dominion University",0,0,7891335,753836,49411842,9716064,6467935,160712,572677,3312871,2784810,1811579,609235,199,64131,6781920,5016428,0,431315,437394,22696,2576705,0,14631,0,98838315,40056247,16331486,19024952,26668,"Old Dominion University",0,0,7670676,46166,38234460,9355097,6368495,465379,121071,1118441,1501463,480694,315257,0,33854,6382103,1640381,0,384224,364008,164239,1822912,0,3238244,0,79707164,43886408,16910986,12478970,27230,"Old Dominion University",0,0,8399109,429120,51914920,9944306,6608702,0,689956,3721081,2041905,1726881,880278,0,74980,6805353,5304269,0,427437,394327,59358,3977845,316074,1504733,113939,105334573,41695416,18335908,14821265,27152
233921,"Virginia Polytechnic Institute and State University",0,0,19474615,1303531,93588260,14281972,13685760,490257,1588752,4934968,2471725,4687876,952087,0,477962,5932008,15031617,0,1216525,60931,1587761,3183162,1782185,4897135,444566,192073655,113598300,71531459,382100238,23360,"Virginia Polytechnic Institute and State University",0,0,18820172,1413515,93961068,14696196,15242620,846364,1613854,4766825,2132496,5181583,1110153,8812,404812,5815882,13511039,0,1325798,119530,1774453,3522251,1366530,2811421,288183,190733557,117955937,66860330,386907271,24224,"Virginia Polytechnic Institute and State University",0,0,19499142,2134066,97492220,15656642,17238418,387705,1876885,3925707,2162402,4736429,1037715,16499,434705,6175507,12642504,0,1364327,57585,1867043,4671946,1304343,1701738,302650,196686178,125936172,71641480,395604668,25498,"Virginia Polytechnic Institute and State University",0,0,18736861,721383,85587390,14548902,16553611,363584,232684,2636163,2962201,1575029,1053609,25,260883,6710858,5822186,5447267,1842919,71076,2141000,3834890,72259,4709232,0,175884012,133329786,69050025,381019551,25234,"Virginia Polytechnic Institute and State University",25000,0,22246998,1646021,117280036,15764437,18795212,10232486,1838881,4732652,2210003,4423279,2073355,848,302515,4368382,14365845,1396032,1503339,74356,3059157,6263039,1726764,NA,231435,234560072,147361074,78702425,416639701,25414
234076,"University of Virginia-Main Campus",0,0,22231786,1694500,106926915,18961246,18066114,680717,1740460,7090402,2154621,4887371,486916,143269,146483,9650642,9210271,0,1576317,100014,1219622,5798554,801339,-345345,286271,213508485,120641356,169248521,438691141,36510,"University of Virginia-Main Campus",0,0,25670067,2335000,112621238,20322868,18908236,833646,1900260,7275969,2266467,4721680,525245,129902,147943,4615418,11888196,0,1455265,2619903,1163201,4583184,833955,NA,424833,225242476,135589047,195909788,512761397,35930,"University of Virginia-Main Campus",0,0,25097788,1998350,111779897,20906060,20033762,225759,1443510,5396977,1874162,4720878,427591,175315,111150,9380643,9316561,0,1275136,2245940,971306,4549757,1284035,NA,345217,223559794,149503692,204838762,523690834,36710,"University of Virginia-Main Campus",0,0,26356586,574500,101172838,21669427,18746336,450883,281864,5124955,2215078,2045790,55191,0,11949,1487144,11898517,0,3484846,2415380,2058163,2296229,0,4173590,0,206519266,160821659,195548662,499557078,42460,"University of Virginia-Main Campus",0,0,27218894,1099500,150584173,22635692,19267825,995386,2157359,7938575,2136822,5293642,456940,41236,142176,33423699,11732592,935574,1398102,2931622,1656350,8688797,433390,11332058,0,312500404,167632688,210028185,553002979,39796
236939,"Washington State University",0,0,12788800,1687947,73775035,10779818,13261269,1099264,1269495,4127165,2160593,2022397,2021348,279414,209277,9214963,1996167,308852,837520,2139759,1112910,4628114,1465763,-8657320,364200,138892750,139941085,35493876,220425859,40119,"Washington State University",0,0,13884074,1724640,76258966,11024162,13833295,673588,1362747,4124912,1753539,2273069,1848017,319796,162655,9221913,2437547,301170,713497,2281898,1057741,5213745,1634111,NA,412850,152517932,149104519,44489022,233370129,41624,"Washington State University",0,0,13993061,1939725,77271930,10461688,14472497,3106974,1179747,4007492,1814142,1899196,1261660,276717,210299,9215738,2301916,298489,543689,2346636,932824,5018297,1616793,NA,374350,154543860,151929389,39535338,239526813,41966,"Washington State University",0,0,13195423,374613,65002028,11424943,12367812,1440695,230390,2703706,1802288,739896,1214236,18197,80606,9965854,1870427,307091,1055790,2684084,831060,2694917,0,NA,0,130004056,159123014,43875066,233998986,44959,"Washington State University",0,0,12204570,1911192,83691991,12225098,16938846,1074339,1423288,4918158,1899000,2793628,1502202,68724,97717,10802306,1977375,435000,1029551,2255108,1459192,6705328,1575635,1336834,395734,168720816,163123359,56032677,317926001,42879
236948,"University of Washington-Seattle Campus",0,0,21542788,2587358,126133008,13416662,21779276,370564,1740611,6813978,5142216,8605936,4252032,97868,675561,15189210,7954598,0,1319102,120430,1965871,10153874,1945073,4786323,460000,257052339,154854273,166721022,886609224,26435,"University of Washington-Seattle Campus",0,0,24377852,1631364,131317636,14462437,23067494,5858,1830974,7362372,4701872,9014575,4240149,115041,834879,15268767,7725730,0,1488414,273542,2149350,9708674,2475042,2475041,583250,265110313,159390155,165831060,850021928,25171,"University of Washington-Seattle Campus",0,0,24102446,1674476,128976495,14728551,24145720,538286,1325013,5734420,6904065,8307655,3976884,54608,839224,13701607,7724299,0,1367073,114444,2030559,10225222,1345818,8597444,136125,266550434,198768748,219541933,905725549,26887,"University of Washington-Seattle Campus",0,0,21710317,320000,86150595,15582048,19700277,1113494,406804,4248886,5610321,1579144,502314,21477,131276,6070,3943700,0,1886317,103199,2204262,7080689,0,NA,0,172301190,230926603,214620172,938908939,28633,"University of Washington-Seattle Campus",0,0,22428675,3141470,149458923,16091981,21440380,17762328,2490978,8870323,6915974,9963884,1517596,144625,785848,12964179,7524689,0,1752722,112073,3508566,12042632,0,NA,0,298917846,189116395,218011954,1009271362,27787
237525,"Marshall University",0,0,5225438,568250,31820355,7118520,4350874,71989,614505,3477723,928563,1242361,886096,123980,144565,745114,1288032,1066678,925535,376916,24323,1704860,776777,-1208202,159256,62432508,41981110,1730374,17182840,41856,"Marshall University",0,0,5517273,870285,32936226,7508047,4426113,105904,672639,3503070,1168076,1191735,832025,118440,147439,750012,1223790,948287,1293105,386580,14478,1478897,627580,NA,152451,65872452,42089869,1401760,16803790,42390,"Marshall University",0,0,5752742,937705,32745309,7761184,4588606,0,459321,3359124,1108694,987976,690771,124006,119870,750012,1145164,942053,1355928,399273,34684,1379154,714611,NA,134431,65490618,41949222,1016215,17803099,44475,"Marshall University",0,0,5869383,575000,30372584,7448079,4772117,700370,279059,2107391,1048227,691838,423244,534,84870,1150012,928203,960731,1165777,345898,35149,1296050,331729,27979,158923,60773147,40872186,1159913,18672104,41578,"Marshall University",0,0,6934790,896300,39350986,7958777,6046573,0,1038219,4402689,1402194,1156921,972849,137101,211416,1529652,1505519,1236785,1316242,401822,89137,1484230,440652,NA,189118,78701972,42538098,1126363,22737432,45801
238032,"West Virginia University",0,0,16440149,1549952,91807281,11481009,16374363,0,1546908,7482740,3071855,4790275,721584,916763,148047,11262460,3443577,0,1023329,113300,2504840,7686638,1124492,10877142,125000,194491704,80628813,62831699,131179960,11231,"West Virginia University",0,0,19014691,1282908,98249890,11011020,15862653,0,1893496,7672338,2451145,4518019,979946,1056516,163070,9922728,14166605,0,874390,193943,3110015,2580426,1295981,4431038,2e+05,200930818,84138945,58611304,134324969,10983,"West Virginia University",0,0,17994476,1520207,90208214,10190348,15914885,212215,1358915,6194884,2276313,4749958,881511,930222,145762,9260740,12725715,0,1172686,61302,2972304,1645771,0,NA,0,180416428,85146542,121979714,140682145,10991,"West Virginia University",0,0,16744382,711238,64814692,10527541,14063975,457865,287359,4118209,1709459,1764898,212890,144541,84280,575663,8256821,0,1818783,40744,2108014,595420,375110,8167314,217500,137796698,90991435,77898517,148848114,11464,"West Virginia University",0,0,19595708,1152756,97067706,11056024,15847048,169215,1882408,6602771,1688640,4252055,741607,941635,145441,13842659,11049591,0,839514,52234,4029152,1184715,1649533,8125605,345000,202261017,95333326,80581368,156938645,11263
240444,"University of Wisconsin-Madison",0,0,20879322,3283944,149798158,17207930,33204048,378340,1224327,8842741,2869993,5137010,3414355,1289455,182898,11212808,22062123,2967000,2369548,71927,1515880,8665106,1813837,2168637,1205566,301764953,95764140,322109967,1053098516,9642,"University of Wisconsin-Madison",0,0,22456689,3854600,154621828,16649822,34291152,384907,1468846,8919930,3200718,5361223,3295540,1290708,198416,11653743,22453633,3029000,2967255,78568,1571289,9073898,2179072,3038279,242819,312281935,129085410,329567496,1047622014,9696,"University of Wisconsin-Madison",0,0,23916407,2643400,149196055,17573659,32012240,131734,1169079,8874530,3144798,2179798,3275468,1387643,225706,9797519,20991852,2561672,3388802,70106,3353071,9062676,3099774,NA,336121,298392110,164401227,328630309,1097886371,9580,"University of Wisconsin-Madison",0,0,20850800,261500,127088011,18021191,27050259,29000,147228,4566780,2601796,928174,1896922,11793,5514,8640609,31373184,2339056,3272096,137641,2385095,1975508,418365,NA,175500,254176022,171117021,385516079,1140675770,10380,"University of Wisconsin-Madison",0,0,24595815,2848800,147807183,18679577,31056478,388500,1786016,9338441,3066069,2224264,3338252,300663,211015,12292164,25472573,3028185,2988588,170215,2750173,730294,2044101,2293794,497000,297908160,165712714,359662397,1231477252,9528
240727,"University of Wyoming",223510,45882,8486434,1392250,43005108,6797619,7489426,0,887366,2734682,957702,1343665,4868551,0,76970,450000,1352134,530548,889708,548514,1058060,2008566,653656,1905533,209865,87915749,35819903,33853216,86294466,42578,"University of Wyoming",235140,55829,9355060,1123150,48154020,7058871,9422980,0,908077,3610875,1798640,1299533,6277624,0,91248,450000,1474110,536584,1247844,524516,1379357,1304582,0,NA,0,96308040,40625000,32130000,93793915,42376,"University of Wyoming",260550,75669,8794913,1125049,45057916,6842874,9593391,223968,703089,3048077,811971,1346371,4816080,0,116854,394362,1481379,519208,985509,531945,791982,1484272,869271,NA,241132,90115832,41212000,25471000,104370000,43459,"University of Wyoming",0,0,8791393,271000,40117057,7362344,9289744,0,268017,2055748,942846,506033,4579212,0,52336,70618,1546932,519737,1099332,423461,1184445,1153859,0,2370755,0,82604869,45801000,26424000,106955000,46428,"University of Wyoming",0,0,8852669,1092619,47146999,8211660,9312162,0,880130,3513573,922131,1180493,5182340,0,73030,278173,1145367,517807,1257692,558704,1461723,1743520,741469,3108885,221737,97402883,44007000,30086000,112069000,49138
243780,"Purdue University-Main Campus",121672,71747,17990815,1466313,95176957,11512537,18513698,2158867,1459650,5705758,1924416,2691122,2285723,0,271573,9675766,8799721,0,1098548,140305,2373792,4805954,1838241,7915247,270739,198269161,94920211,85574024,303915319,25843,"Purdue University-Main Campus",157670,50294,20824140,1830437,102026477,11450015,18433167,978959,1881065,5716605,2023202,4152329,2628599,0,262233,11608838,8330642,0,1299233,131150,2663002,5856142,1234695,8818430,514060,212871384,93328265,94806845,337341720,23301,"Purdue University-Main Campus",147118,53013,20738445,1155537,99012032,11228561,19240353,301916,1585612,4870719,1944914,3575437,2620507,0,282992,14046871,8116822,0,1397084,140222,2757860,4808049,0,3211586,0,201235650,92130743,76342948,335217852,24234,"Purdue University-Main Campus",184383,63843,18432096,175179,82282743,12128064,16982597,141191,296506,3335809,1744883,1429095,417261,0,47104,13036513,7197897,0,1257190,119669,2390140,2903323,0,NA,0,164565486,89571770,125016789,336384043,24862,"Purdue University-Main Campus",183281,64754,19756155,907712,93025810,11809832,19910140,813488,1883962,5715546,2212131,2980933,1952247,0,257149,3303238,9116794,0,1132363,138629,3235572,5731891,1332915,22113622,587078,208165242,94118620,132109904,381932040,24688
