"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
214777,"Pennsylvania State University-Main Campus",0,0,237.0072,27.9636,1258.3087,164.2872,215.0194,1.2011,21.964,64.5673,25.901,66.1626,15.6381,0,2.6439,164.0358,96.8105,0,16.2944,0.7387,11.7787,95.9892,25.5487,82.6132,4.7572,2599.2306,NA,NA,NA,0.1602,"Pennsylvania State University-Main Campus",0,0,274.6728,23.2831,1379.6201,179.454,255.6354,2.7487,26.4229,70.3254,27.8982,86.3087,16.5765,0,5.6934,139.5837,115.8465,0,15.7614,0.9143,15.6374,99.8384,18.8518,35.7833,4.1674,2795.0236,NA,NA,NA,0.1687,"Pennsylvania State University-Main Campus",0,0,293.7796,35.0188,1421.624,195.1263,247.949,5.2457,22.0044,63.5106,30.9983,88.8717,17.5822,0,3.0987,132.0044,113.1333,0,16.6388,0.8864,16.8884,107.3894,25.5376,64.5421,5.9603,2907.7902,NA,NA,NA,0.1826,"Pennsylvania State University-Main Campus",0,0,300.2559,0.8599,1215.5616,198.9975,245.8488,3.9998,7.817,49.7832,30.3578,22.0311,3.5145,0,0.3928,128.9021,98.7257,0,15.1885,0.7052,17.1278,90.2157,0.8383,NA,0,2431.1232,NA,NA,NA,0.1858,"Pennsylvania State University-Main Campus",0,0,306.3532,23.062,1630.39,213.7872,295.0903,9.78,30.154,79.7727,48.7975,127.3798,12.6095,0,2.8534,170.8467,91.5845,0,21.6105,0.9759,22.206,142.4689,26.6841,102.1529,4.3738,3362.9328,NA,NA,NA,0.1916
217882,"Clemson University",0,0,82.6952,6.3464,421.3122,59.0205,74.2063,0.6913,9.9418,21.5344,12.7551,17.2628,19.2811,3.9124,1.2541,30.7736,25.0609,0,2.0948,0.2425,7.9086,33.9282,7.6322,5.9763,4.7698,848.6008,378.1863,248.1281,691.9858,0.1351,"Clemson University",0,0,85.3691,7.9292,461.2408,61.5901,81.7751,0,11.484,23.0032,12.0305,16.3141,22.7793,4.2846,1.3094,32.3617,22.1442,0,2.2064,0.1992,8.4259,35.5579,23.0214,6.5807,9.4555,929.0623,385.3912,277.3202,727.1968,0.131,"Clemson University",0,0,85.2688,6.926,451.071,62.1108,89.3067,0,8.0464,17.3521,13.3024,18.9953,20.2165,0.0086,1.1815,32.5304,22.3995,0,2.9139,0.2825,8.14,36.4289,18.712,NA,6.9487,902.142,364.7876,253.3073,755.64,0.1376,"Clemson University",0,0,85.8752,2.0737,400.5233,61.9897,90.7973,0.1391,1.0135,18.2649,11.434,13.5344,10.3722,1.5055,0.2034,32.2654,20.0053,0,3.8867,0.1181,9.1958,29.4019,3.0329,19.5102,5.4142,820.5567,400.0864,519.909,764.3899,0.1395,"Clemson University",0,0,85.9192,11.2549,496.0718,66.9044,103.3626,1.7807,14.9334,26.3025,13.1044,16.7483,23.5047,2.1677,2.8313,39.3099,21.3024,0,5.8353,0.2896,11.7872,41.3299,5.5532,51.6527,1.8501,1043.7963,432.3854,329.1458,850.7237,0.1384
218663,"University of South Carolina-Columbia",7187500,1.3817,43.4416,4.9141,382,46.506,69.0849,2.5783,6.0294,21.5691,10.7478,22.0126,6.6502,0.308,1.6314,38.3824,56.2343,0,4.8244,0.239,4.451,15.3222,4.6845,14.7873,0.6487,778.7872,685.5317,140.4486,420.1634,0.0648,"University of South Carolina-Columbia",8150000,1.3692,45.2488,9.6878,384.1936,54.4571,76.3496,0.7923,5.975,19.3632,9.8556,21.44,6.0823,0.3917,1.1187,39.4079,44.1186,0,4.6878,0.4682,3.3278,13.3557,2.95,10.7105,0.8709,779.0978,715.2451,116.1764,465.1766,0.0615,"University of South Carolina-Columbia",8762500,1.7551,45.7353,8.2028,372.4969,42.016,76.9779,1.7553,3.8063,15.7783,10.9862,20.5917,6.4959,0.3993,0.9554,42.3111,43.975,0,5.0845,0.5519,2.6667,18.0533,0,NA,0,744.9939,767.2508,108.1345,436.028,0.0647,"University of South Carolina-Columbia",3078750,0.9618,51.1664,0.28,313.2201,38.1872,59.9525,36.5819,0.8961,11.6295,8.612,14.509,1.4808,0.2398,0.3713,32.427,27.0414,0,8.9665,0.2808,2.3099,9.9291,0,11.5151,0,637.9553,653.0549,71.3242,367.2949,0.0554,"University of South Carolina-Columbia",6031250,1.2049,48.6419,5.7187,354.0545,44.5248,73.1855,7.5216,5.168,20.0645,9.77,18.4656,4.4465,0.3366,0.8995,32.8564,41.0848,0,3.2991,0.3139,2.715,15.1741,2.5882,NA,1.3293,708.109,669.0816,116.0535,411.7329,0.0603
218724,"Coastal Carolina University",0,0,51.9888,4.5504,292.2869,67.9041,34.1469,0,5.2098,23.0531,6.7576,11.2093,1.0447,0,1.8675,20.5908,17.4493,38.9936,0.6408,0.8702,2.1392,3.871,0,-0.4994,0,584.0743,273.5584,45.6769,11.676,0.1464,"Coastal Carolina University",0,0,56.0172,2.8293,302.4625,70.4172,36.3986,0.6691,5.8539,21.5461,7.4023,10.0281,0.8866,0,1.7081,20.2792,17.5175,42.1395,1.1558,0.895,2.1717,4.5474,0,0.4981,0,605.423,371.3515,29.6373,15.9537,0.1583,"Coastal Carolina University",0,0,56.1512,5.5629,345.595,71.7252,40.2313,2.1856,5.9083,17.6901,9.2085,10.8657,1.0836,0,2.0244,48.336,18.897,44.6218,2.0547,1.1068,2.2063,5.7355,0,0,0,691.1901,394.0415,22.9301,13.8667,0.1462,"Coastal Carolina University",0,0,65.7859,2.3514,292.5098,75.1223,32.7287,0,2.6245,16.6961,6.4442,9.5546,0.106,0,1.4397,22.104,13.2912,32.6477,1.4897,1.0302,2.5104,2.2461,3.0808,5.3403,1.2564,590.3599,392.3307,21.6837,10.4902,0.1623,"Coastal Carolina University",0,0,80.4218,6.8304,387.7985,83.6443,49.9935,0,6.1797,23.2964,10.8711,14.4159,0.7143,0,2.4486,17.6475,24.473,45.2134,1.5378,1.3737,3.0036,2.9803,6.737,0,6.0162,775.597,463.3707,27.7486,12.8928,0.16
220862,"University of Memphis",0,0,55.6918,6.8862,234.2839,41.2546,25.9072,1.712,3.5216,16.3373,8.6919,16.966,3.7583,0,0.5557,2.657,9.7994,11.5896,4.3998,0.1183,4.2208,16.3496,2.2961,-0.2238,1.5709,468.3441,281.9898,113.9786,252.5415,0.1533,"University of Memphis",0,0,51.8092,3.9165,229.8968,39.3718,25.7194,6.7158,3.3971,17.1849,8.3656,12.4539,3.0086,0,0.7887,5.671,10.2153,11.1889,4.2314,0.1402,4.2184,16.0726,3.8193,1.3289,1.6083,461.1225,288.2636,115.4269,259.6139,0.1525,"University of Memphis",0,0,52.2059,4.0589,248.4769,36.6496,28.9352,6.576,2.4923,17.3823,10.2569,12.8554,2.5609,0,0.5507,5.5819,15.1552,11.9288,4.5808,0.0885,3.8925,17.8998,12.7572,NA,2.0681,496.9537,305.6673,90.932,292.6492,0.1497,"University of Memphis",0,0,43.3301,1.4604,183.9274,35.2895,25.7461,6.8849,0.8252,11.4512,9.0587,1.5844,1.456,0,0.5707,9.221,3.3796,10.0448,4.7771,0.0713,3.7832,12.8874,1.1661,1.1404,0.9398,368.9952,304.2505,84.8424,270.5032,0.1501,"University of Memphis",0,0,49.9805,3.7765,234.7373,32.7964,29.5336,17.8513,4.0488,19.15,9.729,2.7026,4.9411,0,0.8136,15.2908,2.5691,11.9663,4.4287,0.1804,4.8134,12.1084,2.7462,3.9837,1.3275,469.4751,285.5565,100.8602,272.3264,0.1479
220978,"Middle Tennessee State University",0,0,14.6322,0.6958,82.1837,21.8457,10.283,0.0907,1.1839,6.5889,2.4996,1.7304,2.3143,0,0,2.9224,1.9003,4.7941,1.1221,0.106,0.5341,8.1976,0.5714,0,0.1713,164.3674,149.8399,10.9385,19.1484,0.0945,"Middle Tennessee State University",0,0,14.5807,0.9919,82.8858,20.8097,9.6892,0,1.4923,7.3804,2.3622,1.8075,2.3559,0,0,2.9604,2.3727,4.7913,1.3036,0.092,0.6186,8.4438,0.6366,0,0.197,165.7717,149.6386,10.9419,21.0614,0.09,"Middle Tennessee State University",0,0,14.9777,1.0547,81.5033,20.6964,10.1288,0,1.1973,6.7888,2.1183,1.8031,2.4598,0,0.0129,2.9839,2.367,4.6119,1.5558,0.1006,0.6343,8.0121,0,0,0,163.0067,159.1947,9.6085,22.8567,0.0968,"Middle Tennessee State University",0,0,14.8657,0.1195,73.6367,20.4224,9.7168,0,0.2627,5.8859,1.8155,1.2832,0.7696,0,0.0256,3.0237,1.8859,4.3782,3.7473,0.1301,0.5239,4.7808,0,0,0,147.2735,159.7424,9.4305,24.069,0.0918,"Middle Tennessee State University",0,0,15.1122,1.1366,82.1179,20.6704,10.2501,0,1.3493,8.4681,1.7852,1.8606,2.0716,0,0.0096,2.9533,2.5106,4.6173,1.9608,0.1192,0.6082,5.5183,0.9329,0,0.1837,164.2357,147.3699,6.8649,25.9479,0.07
221759,"The University of Tennessee-Knoxville",0,0,38.6717,5.5244,265.6159,25.7253,45.6239,24.3752,5.7012,14.2362,7.7318,9.2092,12.7839,0.4811,1.4292,29.8797,24.3605,0,2.8536,0.1289,4.0839,12.8163,0,-11.4818,0,519.75,258.6186,19.378,520.0124,0.0223,"The University of Tennessee-Knoxville",0,0,43.0175,7.0359,249.6476,26.7545,45.9839,1.5257,6.6755,13.7187,7.4721,10.9009,12.0223,0.543,1.1545,29.5682,22.012,0,3.3609,0.0961,5.2442,12.5618,0,1.3789,0,500.6741,263.5271,19.2596,522.3235,0.022,"The University of Tennessee-Knoxville",0,0,44.9831,6.6364,245.452,26.6982,47.8164,0,5.1637,11.1167,6.2141,11.1399,8.7844,0.5219,0.9661,29.4338,23.5183,0,3.6074,0.1631,4.7871,9.7967,2.7417,NA,1.3629,490.9039,267.0313,19.178,499.0841,0.0242,"The University of Tennessee-Knoxville",0,0,41.749,0.4502,223.8703,26.749,45.1582,9.1341,0.8066,9.2674,5.7041,5.7591,6.7533,0.0973,0.1723,18.2905,18.3279,0,6.708,0.0716,6.5863,22.0852,0,1.2833,0,449.0238,294.9918,24.5087,472.0309,0.0211,"The University of Tennessee-Knoxville",0,0,48.5537,6.8909,260.5692,30.5374,54.0398,0,7.186,15.1093,7.6472,10.4453,7.4126,1.6845,0.7565,17.3638,24.6173,0,3.1328,0.0887,8.0467,14.2725,1.903,NA,0.8811,521.1384,311.6152,40.5118,467.5695,0.0262
225511,"University of Houston",0,0,30.846,2.6772,164.1022,22.668,25.7394,0,2.0063,9.9354,3.4677,6.0303,3.1657,0,0,21.9485,10.17,0,3.4362,0.0892,4.8285,15.0182,1.8436,-5.6452,0.232,322.5593,336.2737,235.4288,542.0333,0.0797,"University of Houston",0,0,47.2996,4.3751,212.0972,22.9697,31.2025,0,2.6432,11.6799,5.0278,9.1948,2.2114,0,0,15.3394,32.8538,12.7721,3.1986,0.0783,4.8674,4.8239,1.206,3.9485,0.3537,428.1428,371.2806,375.3984,593.8847,0.0792,"University of Houston",0,0,50.5127,2.5992,193.2027,23.4236,30.8914,0,1.3503,9.0054,5.7052,6.0251,1.2818,0,0,15.3501,35.1489,0,3.9252,0.1066,5.6249,2.2521,0,2.9483,0,389.3537,434.6942,198.3398,570.0894,0.0815,"University of Houston",0,0,44.7726,1.8674,198.3777,26.616,34.9016,0,0.5941,8.2974,4.717,3.5636,1.1698,0.2406,0,18.4665,32.3516,0,12.0035,0.0823,6.5186,1.2247,0.8256,NA,0.1648,396.7554,481.494,152.3296,615.1588,0.0926,"University of Houston",0,0,49.2494,4.6505,218.8763,27.0032,37.3241,0,2.302,13.6317,6.0574,4.8159,2.3327,0.5062,0,18.8344,35.4747,0,3.6964,0.0854,8.4214,1.4596,2.1923,12.6975,0.8393,450.4501,486.0332,312.027,645.9406,0.1003
227216,"University of North Texas",0,0,21.8364,2.8523,121.1108,18.585,20.1885,1.9801,1.1855,8.0853,4.9347,6.138,2.667,1.3246,0,14.0985,9.9598,0,2.1037,1.2466,0.5895,0.55,2.1557,-1.9856,0.6297,240.236,320.5581,47.9264,85.4448,0.0833,"University of North Texas",0,0,22.3859,2.3003,121.8245,19.1138,20.8032,1.1091,1.5173,8.6678,3.657,6.2305,2.7058,0.027,0.3053,13.7508,10.9508,0,2.6582,1.1575,1.2778,0.593,1.8707,2.5957,0.7429,246.2448,334.304,42.1058,253.8005,0.082,"University of North Texas",0,0,23.1586,2.2251,120.3077,19.2428,21.003,0,1.1167,7.2406,3.7316,5.359,2.012,0,0.3016,17.0793,12.6644,0,2.4208,1.1888,0.9705,0.5929,0,0.5051,0,241.1205,363.2898,50.7815,265.9835,0.0817,"University of North Texas",0,0,23.4265,1.3836,127.6771,18.6839,20.1817,0,0.3645,5.6882,3.3532,3.5716,1.2323,0,0.2903,25.7781,15.0134,4.2124,1.2073,1.0181,1.0627,0.3182,0.5298,7.9066,0.3612,263.2609,372.3843,49.0075,250.9456,0.0809,"University of North Texas",0,0,25.0886,1.6456,128.2593,18.9288,22.4523,0.1463,1.6729,8.4068,3.497,5.815,2.2412,0,0.313,20.0198,9.9636,0.5213,2.6413,1.1102,1.3932,0.8066,0.8418,0.739,0.754,257.2576,376.1855,58.106,281.2253,0.0836
228459,"Texas State University",0,0,27.6636,1.5726,204.3479,31.3132,26.3823,0.6042,3.1498,15.3161,2.8184,6.4842,5.7844,0,0.9109,22.5504,40.9961,2.4892,1.6804,0.7015,4.0351,9.8956,0,16.5845,0,425.2803,615.7478,55.8737,422.2438,0.1229,"Texas State University",0,0,33.5711,3.668,223.3582,34.936,27.9479,6.2668,2.9078,16.934,6.2712,6.6365,5.8593,0,0.7624,26.7354,35.7241,2.5499,1.6313,0.7084,4.3498,5.8983,0,4.4085,0,451.125,662.2078,54.1268,389.7694,0.1245,"Texas State University",0,0,33.9278,3.3962,217.4978,34.9417,29.1996,0.8002,2.454,12.5085,5.6198,6.6772,3.686,0,0.806,35.1899,32.0523,2.6001,3.6255,0.778,3.3592,5.876,0,7.9845,0,442.9801,715.3785,67.2946,423.8666,0.1511,"Texas State University",0,0,37.3265,0.1355,228.8107,43.6198,32.7175,0,1.2876,15.8882,5.4192,7.0668,2.5348,0,0.6905,37.4985,27.8689,2.7404,5.3039,0.7036,4.2189,3.7903,0,3.3839,0,461.0052,796.7991,59.6219,476.4207,0.1666,"Texas State University",0,0,42.1731,2.4129,274.9898,49.1039,37.9598,0.2262,4.9492,20.4831,5.7976,9.1742,6.394,0,1.0377,40.8922,37.117,3.2848,3.0206,0.7074,6.3543,3.9018,0,NA,0,549.9797,961.3616,111.8365,789.3555,0.1939
228723,"Texas A & M University-College Station",0,0,208.9565,25.3677,1057.6771,71.0332,134.6422,51.2414,19.374,63.2458,20.7164,26.9214,1.8453,25.3484,0.6793,158.4571,98.4501,0,5.4328,1.179,18.4127,115.5184,7.5703,297.4124,3.2849,2412.7665,1020.8929,985.7349,4865.8299,0.1727,"Texas A & M University-College Station",0,0,198.5289,27.1392,1033.6521,69.4114,133.6474,8.7553,19.3818,60.2444,21.607,27.1854,1.9296,27.2753,0.5089,157.3032,97.2804,0,5.8494,1.9667,23.2081,138.4186,11.8706,267.4793,2.1405,2334.7835,1080.7201,1042.9446,4897.3824,0.1679,"Texas A & M University-College Station",0,0,197.8578,21.4108,966.7377,69.0517,142.2433,12.176,15.586,46.0843,20.059,25.5032,1.3957,5.719,0.9644,142.4829,116.6217,0,6.5431,0.8792,19.1697,111.1871,9.7982,46.1661,2.0047,1979.6415,1089.8093,786.2492,5946.4974,0.1829,"Texas A & M University-College Station",0,0,187.441,4.2006,844.7149,73.8753,144.1116,8.7106,6.0086,42.3319,17.8813,18.0092,1.3338,9.8134,0.0348,127.9583,86.1007,0,6.9038,1.3251,15.167,85.712,7.7958,119.3958,0,1808.8256,1209.7119,736.1857,5673.2677,0.1803,"Texas A & M University-College Station",0,0,218.5564,26.2463,1079.7048,82.8468,171.5591,1.8231,30.4859,72.062,21.7631,39.7992,3.0112,15.1222,1.0557,129.2,92.6065,0,9.8327,1.2919,21.1016,137.7659,2.7496,93.9967,0.8256,2253.4063,1253.9452,1085.2505,5790.9021,0.1898
228778,"The University of Texas at Austin",0,0,44.1811,3.658,350.2906,21.4629,71.3206,13.3066,5.4252,15.0553,5.6508,18.9559,18.1779,4.76,1.426,41.5819,61.6266,0,2.8498,0.757,4.6602,13.9371,1.2271,21.7889,0.2703,722.37,288.1449,272.2836,1013.2679,0.0315,"The University of Texas at Austin",0,0,51.8994,3.9057,334.4538,21.4281,61.4908,4.6354,4.6399,14.4882,5.392,16.847,15.1812,3.7213,1.5194,42.576,62.9148,0,3.6868,0.779,4.8412,10.4342,2.7637,32.1703,1.3097,701.078,299.4522,284.371,1040.2187,0.0313,"The University of Texas at Austin",0,0,55.3201,5.6315,281.2278,19.1686,59.3508,1.9663,2.7729,12.0781,4.866,15.1893,10.609,0.4026,1.3104,33.6296,38.9706,0,2.6665,0.644,4.0551,10.4941,1.6029,43.9293,0.4994,606.3849,309.5206,504.3462,1083.1393,0.0296,"The University of Texas at Austin",0,0,67.4902,2.8652,251.3444,19.5517,49.8726,9.9857,1.9837,11.8209,4.5192,13.2107,6.0156,0.1388,0.3166,15.3646,26.8083,0,8.3085,0.5401,5.2313,7.241,0.0798,NA,0,502.6888,301.3632,335.6499,1067.4698,0.0266,"The University of Texas at Austin",0,0,64.9937,5.9056,359.7314,21.8849,58.57,13.205,7.2055,19.754,5.3709,21.5734,11.4773,2.5547,2.2761,42.927,56.8899,0,3.5417,0.8113,6.293,14.4975,0,22.588,0,742.0508,345.1926,387.9523,1180.4985,0.0279
228796,"The University of Texas at El Paso",113093,0.1298,16.6249,1.8622,95.5371,22.3481,11.6664,3.6898,1.8824,8.5659,2.2974,3.1664,2.7563,0.142,0.8946,4.2466,3.346,4.7202,2.5679,1.0363,1.6258,1.6449,0,-1.668,0,189.4062,144.8642,17.1623,228.6075,0.0509,"The University of Texas at El Paso",143956,0.1127,16.7414,2.0443,92.8784,21.6388,12.2614,0.0216,1.7868,8.2278,2.6916,3.4305,3.0531,0.1744,0.9205,4.113,3.5365,4.8871,2.54,1.0104,1.9649,1.3161,0,1.4112,0,187.168,155.6537,14.3221,280.5078,0.0458,"The University of Texas at El Paso",98156,0.0947,16.9005,2.654,90.3402,20.8354,14.8928,0.0596,0.9999,7.3831,2.4259,3.5955,2.1024,0,0.6837,4.2847,2.4588,4.727,2.4659,1.0802,1.1329,1.2866,0,0.3164,0,180.9969,164.6391,15.9149,302.1964,0.0469,"The University of Texas at El Paso",57789,0.0849,16.6293,0.8736,77.1428,19.3322,11.2109,0.4427,0.4465,6.6167,2.1159,2.3552,1.6044,0.1513,0,2.2084,3.1087,3.9627,2.7205,0.9122,1.3718,0.8323,0,8.4617,0,162.7474,155.4382,27.3044,294.9438,0.0517,"The University of Texas at El Paso",59803,0.0788,17.8068,1.6686,94.4173,21.2814,12.3261,0,1.6458,7.6134,2.2323,3.9035,2.134,0.191,0,5.0334,4.8707,4.7072,2.3209,1.0245,1.8916,1.8624,1.1258,NA,0.5348,188.8345,157.2776,29.2268,331.42,0.0561
229027,"The University of Texas at San Antonio",0,0,23.6533,1.5663,118.912,22.9006,17.8978,1.5814,2.4903,11.609,3.6052,4.7205,1.3707,0.5698,0.4065,3.4729,10.8996,2.322,2.1013,0.3099,2.4591,4.9757,0,-3.5725,0,234.2515,349.3262,25.3571,254.1281,0.0601,"The University of Texas at San Antonio",0,0,24.3862,0.925,122.7637,22.8797,17.7717,0,3.1373,12.4323,4.6892,6.8786,2.7801,0.5368,0.4121,4.642,7.6747,3.3824,3.2389,1.636,1.3047,4.056,0,5.2456,0,250.773,371.2257,26.7452,301.979,0.066,"The University of Texas at San Antonio",0,0,24.1301,2.028,111.6169,20.4431,18.4591,3.0711,1.3228,9.7878,3.8769,4.8408,2.4947,0.1098,0.339,1.5998,5.7676,2.6446,2.5224,1.6702,1.0867,5.4225,0,8.8714,0,232.1051,377.2745,21.6659,449.7029,0.0617,"The University of Texas at San Antonio",0,0,23.6599,1.884,109.6405,24.7186,17.7682,3.4712,0.5343,7.1729,3.0924,5.261,1.2261,0.0681,0.1547,0.8139,6.0242,1.7787,5.087,1.515,0.5823,3.4289,0.9418,3.1222,0.4576,222.4033,419.2151,293.2836,490.2088,0.0643,"The University of Texas at San Antonio",0,1.3476,29.962,2.6615,148.0784,27.6558,22.1681,1.17,2.2908,11.8098,4.2256,7.5495,2.7466,0.3633,0.3522,4.7505,11.3563,2.1232,3.7864,1.716,1.6537,5.9543,1.726,NA,0.7092,296.1567,468.7956,116.8674,569.6438,0.0608
229115,"Texas Tech University",0,0,64.5702,7.8292,334.5949,27.8403,69.2478,0,6.8981,26.7119,8.3679,14.7305,8.5126,0,0.5103,43.3311,29.6817,0,4.5457,0.5156,3.4536,14.0344,2.7508,1.1701,1.0631,670.36,278.8842,108.4728,713.1621,0.0995,"Texas Tech University",0,0,72.4724,6.8119,356.7696,27.2989,74.0182,4.4694,9.4576,34.635,8.6969,17.6481,9.2823,0,0.6067,42.8675,20.7359,0,5.1666,0.5118,3.3214,18.7689,0,5.5981,0,719.1373,338.3644,147.842,740.3175,0.0985,"Texas Tech University",0,0,77.6733,6.6749,332.5501,26.1264,75.3688,9.1233,6.195,23.5648,7.78,15.2083,7.3854,0,0.4162,34.8166,19.7651,0,6.5606,0.4994,3.7476,11.6446,0,7.8709,0,672.9711,419.7566,179.8188,748.3467,0.0976,"Texas Tech University",0,0,68.8909,4.0618,313.8694,29.7387,66.9563,10.6037,5.0514,19.2852,7.1679,12.9229,6.3216,0,0,31.2598,25.7098,0,10.9829,0.3933,3.1692,11.3538,0,18.6584,0,646.3972,453.0116,161.7955,767.9134,0.1025,"Texas Tech University",0,0,77.1184,10.9179,376.6489,27.7703,77.3391,8.9488,10.1782,30.616,6.5405,16.712,7.88,0,0.5078,23.1712,42.55,0,6.8419,0.4914,5.9551,15.1162,6.3668,19.3261,1.6272,772.6238,448.8636,177.1913,805.7673,0.1011
230728,"Utah State University",643515,0,28.9837,2.5594,164.6238,25.9367,19.6846,1.5067,2.4971,12.6717,5.2653,3.9487,2.5891,0,0.0864,24.3834,3.6559,8.2367,1.7304,2.1896,2.8463,9.4408,2.8851,-1.5281,0.815,327.7195,361.2401,80.7451,756.1246,0.0756,"Utah State University",592917,0,33.367,3.6698,170.5178,26.724,18.5727,1.1157,2.3268,12.6188,5.1281,3.527,2.4647,0,0.0697,26.1098,3.2986,9.4312,2.1649,2.1993,2.8253,9.1589,2.4587,3.1749,0.8087,344.2105,384.3851,104.3401,967.1165,0.0827,"Utah State University",681250,0,34.9412,2.9694,170.7592,27.2176,19.6868,1.6056,2.0146,13.2278,6.6037,3.602,2.0564,0,0.068,19.4534,3.7326,10.5997,3.6285,2.3302,2.5995,7.6358,2.9544,NA,0.9381,341.5185,374.7711,91.4608,1040.0575,0.086,"Utah State University",468750,0,37.2324,0.2066,153.189,28.8647,20.6053,2.521,0.4883,7.7984,5.0243,2.1563,1.0618,0,0,17.7481,2.6906,8.8183,3.3512,1.847,2.1295,8.6532,0,3.3751,0,309.7531,388.1709,123.3266,1085.317,0.1033,"Utah State University",615887,0,41.7977,3.1118,184.7208,30.2111,23.0583,0,3.3176,15.3174,6.5673,5.0228,1.9147,0,0.069,15.5237,3.3494,8.04,3.3684,2.4717,3.2543,10.9671,3.5655,1.4392,1.1364,370.8807,406.6803,184.801,1155.7511,0.1001
230764,"University of Utah",0,0,84.6991,7.0211,396.859,49.366,59.7296,4.2255,8.9005,28.3073,16.6313,11.3644,10.2656,1.6199,1.887,30.6778,5.4568,8.0787,4.9508,0.6356,5.7858,49.7058,5.3814,17.2547,2.1691,810.9726,389.8133,719.4716,1625.9154,0.1262,"University of Utah",0,0,88.4927,7.5142,432.7232,55.6439,71.7875,5.7373,8.9298,29.2726,19.1767,12.0292,9.8347,1.6818,2.0638,30.8229,6.6977,8.7889,5.6894,0.7169,5.9998,50.6989,6.7378,15.8943,4.4068,881.3408,444.4044,700.2551,1735.0396,0.1324,"University of Utah",0,0,100.4004,6.1694,429.4032,54.4732,80.744,2.1782,6.4667,25.1792,19.7327,12.338,9.7253,0.9953,2.0568,28.102,6.4434,9.1265,4.4653,0.969,5.0421,42.7458,7.9346,9.1641,4.1151,867.9705,488.4378,747.67,1790.8783,0.1559,"University of Utah",0,0,90.1002,1.0122,374.1047,55.832,77.8681,7.8169,1.3793,16.443,15.299,5.7639,1.32,0.0843,0.808,37.657,5.394,8.2909,9.7072,0.5468,2.9921,35.6757,0.1141,NA,0,748.2095,465.6199,256.7452,1789.4658,0.1446,"University of Utah",8e+05,0,104.1996,6.2182,532.8046,61.0216,83.8521,18.5107,9.4651,29.9451,22.6756,12.7973,9.1329,0.7996,2.0775,55.8882,6.8591,9.7237,6.0437,0.717,6.7159,62.7638,12.1344,18.2815,7.4536,1083.8907,579.4965,840.1878,2247.576,0.1407
